danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,artist,cluster
0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4,Ride,Twenty One Pilots,0
0.599,0.645,6,-4.659,0,0.192,0.303,0.0,0.126,0.208,189.809,audio_features,7tu0cMhTlTNsjtsJffxgfR,spotify:track:7tu0cMhTlTNsjtsJffxgfR,https://api.spotify.com/v1/tracks/7tu0cMhTlTNsjtsJffxgfR,https://api.spotify.com/v1/audio-analysis/7tu0cMhTlTNsjtsJffxgfR,232000,4,Summer of My Life,Gringo,0
0.407,0.479,2,-14.781,1,0.0329,0.191,0.901,0.352,0.919,155.252,audio_features,29qFlNOssruDfoEN8vN2Uu,spotify:track:29qFlNOssruDfoEN8vN2Uu,https://api.spotify.com/v1/tracks/29qFlNOssruDfoEN8vN2Uu,https://api.spotify.com/v1/audio-analysis/29qFlNOssruDfoEN8vN2Uu,140413,4,Foggy Mountain Breakdown,Flatt & Scruggs,2
0.431,0.876,4,-6.109,1,0.0658,0.0771,1.81e-05,0.0998,0.519,160.0,audio_features,2lfmRyTLtsTCkLwMQcFSQk,spotify:track:2lfmRyTLtsTCkLwMQcFSQk,https://api.spotify.com/v1/tracks/2lfmRyTLtsTCkLwMQcFSQk,https://api.spotify.com/v1/audio-analysis/2lfmRyTLtsTCkLwMQcFSQk,316987,4,Southern Comfort Zone,Brad Paisley,0
0.228,0.856,2,-5.296,1,0.0541,0.000124,5.66e-05,0.285,0.427,186.969,audio_features,6REiraH7Pe3akd0mkFA4l9,spotify:track:6REiraH7Pe3akd0mkFA4l9,https://api.spotify.com/v1/tracks/6REiraH7Pe3akd0mkFA4l9,https://api.spotify.com/v1/audio-analysis/6REiraH7Pe3akd0mkFA4l9,288453,4,Something from Nothing,Foo Fighters,3
0.532,0.392,10,-7.502,1,0.0289,0.816,0.0,0.122,0.352,151.879,audio_features,1tYOB844iD7HxHvPtwDPNu,spotify:track:1tYOB844iD7HxHvPtwDPNu,https://api.spotify.com/v1/tracks/1tYOB844iD7HxHvPtwDPNu,https://api.spotify.com/v1/audio-analysis/1tYOB844iD7HxHvPtwDPNu,185947,4,Half Light,BANNERS,4
0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,4jvjzW7Hm0yK4LvvE0Paz9,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,196400,4,Falling Down - Bonus Track,Lil Peep,0
0.642,0.194,2,-16.657,1,0.0303,0.947,0.00339,0.105,0.316,85.024,audio_features,6hYktc4Rcbku49MY9ZTy4P,spotify:track:6hYktc4Rcbku49MY9ZTy4P,https://api.spotify.com/v1/tracks/6hYktc4Rcbku49MY9ZTy4P,https://api.spotify.com/v1/audio-analysis/6hYktc4Rcbku49MY9ZTy4P,196133,4,"High, Low and in Between",Townes Van Zandt,1
0.724,0.77,4,-4.024,1,0.0533,0.184,3.7e-05,0.243,0.935,176.243,audio_features,4ZWksPVZdma0A5GiSCStIK,spotify:track:4ZWksPVZdma0A5GiSCStIK,https://api.spotify.com/v1/tracks/4ZWksPVZdma0A5GiSCStIK,https://api.spotify.com/v1/audio-analysis/4ZWksPVZdma0A5GiSCStIK,278872,4,Detalles,Oscar D'León,0
0.641,0.397,7,-12.285,1,0.0454,0.294,0.000717,0.0496,0.57,81.962,audio_features,1US01PIcb3RFVrcN8mO8CS,spotify:track:1US01PIcb3RFVrcN8mO8CS,https://api.spotify.com/v1/tracks/1US01PIcb3RFVrcN8mO8CS,https://api.spotify.com/v1/audio-analysis/1US01PIcb3RFVrcN8mO8CS,300800,4,Caravan - 2013 Remaster,Van Morrison,6
0.76,0.875,7,-3.576,0,0.279,0.0965,0.0,0.177,0.477,124.061,audio_features,3xQq3mpD6hunD2XG7FXHHu,spotify:track:3xQq3mpD6hunD2XG7FXHHu,https://api.spotify.com/v1/tracks/3xQq3mpD6hunD2XG7FXHHu,https://api.spotify.com/v1/audio-analysis/3xQq3mpD6hunD2XG7FXHHu,123902,4,That Just Isn't Empirically Possible,$uicideboy$,0
0.689,0.488,0,-9.596,1,0.0636,0.598,0.871,0.0969,0.18,79.998,audio_features,7lzgAALFvoXoSb0S3jexKZ,spotify:track:7lzgAALFvoXoSb0S3jexKZ,https://api.spotify.com/v1/tracks/7lzgAALFvoXoSb0S3jexKZ,https://api.spotify.com/v1/audio-analysis/7lzgAALFvoXoSb0S3jexKZ,259180,4,Inside Your Dream,Melorman,2
0.87,0.591,8,-6.322,1,0.424,0.263,0.0,0.483,0.539,80.018,audio_features,3I32fECHJN9BvjtvpaAEDg,spotify:track:3I32fECHJN9BvjtvpaAEDg,https://api.spotify.com/v1/tracks/3I32fECHJN9BvjtvpaAEDg,https://api.spotify.com/v1/audio-analysis/3I32fECHJN9BvjtvpaAEDg,253707,4,This Is Why I'm Hot - Album Version (Edited),MiMS,4
0.643,0.638,1,-4.947,0,0.0407,0.204,0.0,0.0707,0.6,82.001,audio_features,7BXW1QCg56yzEBV8pW8pah,spotify:track:7BXW1QCg56yzEBV8pW8pah,https://api.spotify.com/v1/tracks/7BXW1QCg56yzEBV8pW8pah,https://api.spotify.com/v1/audio-analysis/7BXW1QCg56yzEBV8pW8pah,226107,4,Have It All,Jason Mraz,3
0.465,0.594,3,-5.988,0,0.0498,0.197,0.0,0.549,0.751,106.686,audio_features,0TQUOyxDtGoY7ow4Pkkg9S,spotify:track:0TQUOyxDtGoY7ow4Pkkg9S,https://api.spotify.com/v1/tracks/0TQUOyxDtGoY7ow4Pkkg9S,https://api.spotify.com/v1/audio-analysis/0TQUOyxDtGoY7ow4Pkkg9S,222733,4,Viejo Vaya,Junior H,3
0.81,0.734,11,-6.052,1,0.041,0.38,0.0,0.0693,0.63,100.005,audio_features,7mFgCoFVHVzgtlFnlTcTtU,spotify:track:7mFgCoFVHVzgtlFnlTcTtU,https://api.spotify.com/v1/tracks/7mFgCoFVHVzgtlFnlTcTtU,https://api.spotify.com/v1/audio-analysis/7mFgCoFVHVzgtlFnlTcTtU,216166,4,Kama Sutra (feat. Kid Ink),Jason Derulo,4
0.458,0.146,2,-15.264,1,0.0321,0.874,0.000793,0.101,0.545,101.246,audio_features,4Qe7CY3FlIpwENvffjHJ61,spotify:track:4Qe7CY3FlIpwENvffjHJ61,https://api.spotify.com/v1/tracks/4Qe7CY3FlIpwENvffjHJ61,https://api.spotify.com/v1/audio-analysis/4Qe7CY3FlIpwENvffjHJ61,178840,1,What Can I Do,Donnie Elbert,2
0.661,0.00978,5,-21.693,1,0.114,0.986,0.965,0.12,0.351,68.185,audio_features,2Y3nbZeF9ENeugN0jSMUUw,spotify:track:2Y3nbZeF9ENeugN0jSMUUw,https://api.spotify.com/v1/tracks/2Y3nbZeF9ENeugN0jSMUUw,https://api.spotify.com/v1/audio-analysis/2Y3nbZeF9ENeugN0jSMUUw,168266,4,Pacific Sunrise,Agatha Reilly,1
0.253,0.221,9,-16.001,1,0.0348,0.219,0.0725,0.156,0.038,125.776,audio_features,0tjXELjWB3Aglje1zWPbLv,spotify:track:0tjXELjWB3Aglje1zWPbLv,https://api.spotify.com/v1/tracks/0tjXELjWB3Aglje1zWPbLv,https://api.spotify.com/v1/audio-analysis/0tjXELjWB3Aglje1zWPbLv,682414,4,Gnostalgia - Gnostalgia (Demo),White Willow,6
0.222,0.121,0,-24.24,1,0.0415,0.898,0.866,0.106,0.0394,56.657,audio_features,4mrlC06gqmhaP39fsmkpvz,spotify:track:4mrlC06gqmhaP39fsmkpvz,https://api.spotify.com/v1/tracks/4mrlC06gqmhaP39fsmkpvz,https://api.spotify.com/v1/audio-analysis/4mrlC06gqmhaP39fsmkpvz,233706,4,Bivack,Ström,5
0.337,0.0647,0,-23.662,1,0.0664,0.994,0.895,0.0859,0.367,196.36,audio_features,6lH9yvahqzsuyVu5zlYO0W,spotify:track:6lH9yvahqzsuyVu5zlYO0W,https://api.spotify.com/v1/tracks/6lH9yvahqzsuyVu5zlYO0W,https://api.spotify.com/v1/audio-analysis/6lH9yvahqzsuyVu5zlYO0W,172320,4,Praise My Soul the King of Heaven,Eric Wyse,1
0.476,0.0845,5,-22.156,1,0.0395,0.959,0.91,0.161,0.17,120.056,audio_features,4afMA18cgEx2pRHpqD8VXZ,spotify:track:4afMA18cgEx2pRHpqD8VXZ,https://api.spotify.com/v1/tracks/4afMA18cgEx2pRHpqD8VXZ,https://api.spotify.com/v1/audio-analysis/4afMA18cgEx2pRHpqD8VXZ,128747,3,Captain Edward Smith,Adam Young,1
0.607,0.745,2,-11.081,1,0.0443,0.0429,0.0181,0.14,0.37,101.979,audio_features,2CqFIlSbu67X64gciWyx2Z,spotify:track:2CqFIlSbu67X64gciWyx2Z,https://api.spotify.com/v1/tracks/2CqFIlSbu67X64gciWyx2Z,https://api.spotify.com/v1/audio-analysis/2CqFIlSbu67X64gciWyx2Z,209151,4,Dark Country,Dominic Marsh,2
0.655,0.533,11,-14.907,1,0.0349,0.632,5.03e-05,0.175,0.963,122.772,audio_features,0HHDNCu13KNe7oYRn3BYod,spotify:track:0HHDNCu13KNe7oYRn3BYod,https://api.spotify.com/v1/tracks/0HHDNCu13KNe7oYRn3BYod,https://api.spotify.com/v1/audio-analysis/0HHDNCu13KNe7oYRn3BYod,177027,4,Highway Paved With Pain,Lonesome River Band,6
0.806,0.645,10,-12.087,0,0.0643,0.00376,0.844,0.114,0.616,125.004,audio_features,7EQB2FqzJRf3EqZ33KUH1d,spotify:track:7EQB2FqzJRf3EqZ33KUH1d,https://api.spotify.com/v1/tracks/7EQB2FqzJRf3EqZ33KUH1d,https://api.spotify.com/v1/audio-analysis/7EQB2FqzJRf3EqZ33KUH1d,403468,4,Britannia,Undercatt,6
0.804,0.706,2,-12.139,0,0.0509,0.013,0.937,0.11,0.243,122.02,audio_features,02eXuSD60avBd5wgKnKsPo,spotify:track:02eXuSD60avBd5wgKnKsPo,https://api.spotify.com/v1/tracks/02eXuSD60avBd5wgKnKsPo,https://api.spotify.com/v1/audio-analysis/02eXuSD60avBd5wgKnKsPo,256722,4,Ring Road,Finnstagram,2
0.537,0.277,1,-12.082,1,0.0363,0.929,0.252,0.294,0.226,100.028,audio_features,4yrsGZdBgkgAnCfc4bBJ42,spotify:track:4yrsGZdBgkgAnCfc4bBJ42,https://api.spotify.com/v1/tracks/4yrsGZdBgkgAnCfc4bBJ42,https://api.spotify.com/v1/audio-analysis/4yrsGZdBgkgAnCfc4bBJ42,316227,4,Lest We Forget (blood),Esperanza Spalding,2
0.788,0.852,5,-7.274,1,0.0324,0.187,0.00227,0.382,0.858,115.3,audio_features,1CSkVl5f2vDJa32IDbaJMn,spotify:track:1CSkVl5f2vDJa32IDbaJMn,https://api.spotify.com/v1/tracks/1CSkVl5f2vDJa32IDbaJMn,https://api.spotify.com/v1/audio-analysis/1CSkVl5f2vDJa32IDbaJMn,154292,4,I'm Like That(Clutch),Griotzoe,0
0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,audio_features,3NfxSdJnVdon1axzloJgba,spotify:track:3NfxSdJnVdon1axzloJgba,https://api.spotify.com/v1/tracks/3NfxSdJnVdon1axzloJgba,https://api.spotify.com/v1/audio-analysis/3NfxSdJnVdon1axzloJgba,216773,4,I Say a Little Prayer,Aretha Franklin,6
0.557,0.362,7,-22.315,1,0.0427,0.747,0.398,0.131,0.0679,122.967,audio_features,4sfyaS5kEzvX8pNl0K7k4S,spotify:track:4sfyaS5kEzvX8pNl0K7k4S,https://api.spotify.com/v1/tracks/4sfyaS5kEzvX8pNl0K7k4S,https://api.spotify.com/v1/audio-analysis/4sfyaS5kEzvX8pNl0K7k4S,97566,4,Dancing Stars,Lester Kidd,1
0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,audio_features,6RX5iL93VZ5fKmyvNXvF1r,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,227853,4,Irreplaceable,Beyoncé,0
0.442,0.921,4,-10.347,0,0.0721,0.000137,0.778,0.115,0.624,96.246,audio_features,0YxgETKHayjfYMws5jZ9dw,spotify:track:0YxgETKHayjfYMws5jZ9dw,https://api.spotify.com/v1/tracks/0YxgETKHayjfYMws5jZ9dw,https://api.spotify.com/v1/audio-analysis/0YxgETKHayjfYMws5jZ9dw,519400,4,AcroyearII,Autechre,2
0.558,0.647,0,-7.71,1,0.0431,0.48,0.0,0.126,0.774,149.268,audio_features,3M0rCdZ8NIzLeXY9E1am6v,spotify:track:3M0rCdZ8NIzLeXY9E1am6v,https://api.spotify.com/v1/tracks/3M0rCdZ8NIzLeXY9E1am6v,https://api.spotify.com/v1/audio-analysis/3M0rCdZ8NIzLeXY9E1am6v,113493,4,You Don't Know What You're Doing,T-Bone Walker,3
0.632,0.922,7,-2.173,1,0.0794,0.00558,1.81e-05,0.0927,0.497,88.972,audio_features,2NnJpRXIlx35Vij3bPZO0h,spotify:track:2NnJpRXIlx35Vij3bPZO0h,https://api.spotify.com/v1/tracks/2NnJpRXIlx35Vij3bPZO0h,https://api.spotify.com/v1/audio-analysis/2NnJpRXIlx35Vij3bPZO0h,137747,4,DAYWALKER! (feat. CORPSE),Machine Gun Kelly,0
0.891,0.445,9,-9.853,0,0.0558,0.328,0.000426,0.242,0.885,105.674,audio_features,3sj5y0QFI7D2hMoQXyTyFs,spotify:track:3sj5y0QFI7D2hMoQXyTyFs,https://api.spotify.com/v1/tracks/3sj5y0QFI7D2hMoQXyTyFs,https://api.spotify.com/v1/audio-analysis/3sj5y0QFI7D2hMoQXyTyFs,251720,4,Nothing More to Say,The Frightnrs,6
0.805,0.57,9,-7.444,0,0.0465,0.00796,0.823,0.109,0.719,142.932,audio_features,0OGVutrM851E7vjcKB9M1F,spotify:track:0OGVutrM851E7vjcKB9M1F,https://api.spotify.com/v1/tracks/0OGVutrM851E7vjcKB9M1F,https://api.spotify.com/v1/audio-analysis/0OGVutrM851E7vjcKB9M1F,71313,4,Four Horses,20syl,4
0.617,0.697,3,-9.744,1,0.0545,0.813,0.527,0.327,0.901,165.57,audio_features,0itIsdD7dylUKBAsJf01Fo,spotify:track:0itIsdD7dylUKBAsJf01Fo,https://api.spotify.com/v1/tracks/0itIsdD7dylUKBAsJf01Fo,https://api.spotify.com/v1/audio-analysis/0itIsdD7dylUKBAsJf01Fo,165000,4,Laurie Ann,Glen Glenn,2
0.369,0.0659,4,-10.711,1,0.0365,0.967,5.81e-06,0.111,0.201,43.76,audio_features,2WwqT90b7umsMBpGKos5Jb,spotify:track:2WwqT90b7umsMBpGKos5Jb,https://api.spotify.com/v1/tracks/2WwqT90b7umsMBpGKos5Jb,https://api.spotify.com/v1/audio-analysis/2WwqT90b7umsMBpGKos5Jb,175453,4,Näckaspel,My Bubba,2
0.925,0.879,0,-6.438,1,0.0588,0.058,0.593,0.319,0.965,124.008,audio_features,5gaLSBFzfXesUoUY4V1XXT,spotify:track:5gaLSBFzfXesUoUY4V1XXT,https://api.spotify.com/v1/tracks/5gaLSBFzfXesUoUY4V1XXT,https://api.spotify.com/v1/audio-analysis/5gaLSBFzfXesUoUY4V1XXT,264829,4,Get Up - Club Mix,Jazzotron,3
0.466,0.447,2,-7.02,1,0.0315,0.611,0.0,0.106,0.25,125.112,audio_features,3yF6tnnz4FsXMq0PF2qdmL,spotify:track:3yF6tnnz4FsXMq0PF2qdmL,https://api.spotify.com/v1/tracks/3yF6tnnz4FsXMq0PF2qdmL,https://api.spotify.com/v1/audio-analysis/3yF6tnnz4FsXMq0PF2qdmL,279475,4,Melodia do Amor,Bruna Karla,3
0.834,0.535,5,-8.733,0,0.172,0.603,0.0,0.127,0.545,132.984,audio_features,3Ng9R7UMhaaATQdJDsRJNz,spotify:track:3Ng9R7UMhaaATQdJDsRJNz,https://api.spotify.com/v1/tracks/3Ng9R7UMhaaATQdJDsRJNz,https://api.spotify.com/v1/audio-analysis/3Ng9R7UMhaaATQdJDsRJNz,200865,4,Waste of Time,Snow Tha Product,0
0.634,0.991,6,-0.465,1,0.0463,0.00198,0.0115,0.341,0.527,150.022,audio_features,7zZa1tdgfZUsStZjAd4o8i,spotify:track:7zZa1tdgfZUsStZjAd4o8i,https://api.spotify.com/v1/tracks/7zZa1tdgfZUsStZjAd4o8i,https://api.spotify.com/v1/audio-analysis/7zZa1tdgfZUsStZjAd4o8i,275200,4,Deep In The Night,SNAILS,0
0.533,0.901,7,-4.973,0,0.033,0.00244,0.0,0.0994,0.726,141.982,audio_features,6FKRaiIsNJsfOxBORvxW2U,spotify:track:6FKRaiIsNJsfOxBORvxW2U,https://api.spotify.com/v1/tracks/6FKRaiIsNJsfOxBORvxW2U,https://api.spotify.com/v1/audio-analysis/6FKRaiIsNJsfOxBORvxW2U,224155,4,Skase Ena Fili,Nikos Oikonomopoulos,0
0.808,0.665,2,-9.376,1,0.178,0.0228,0.000481,0.192,0.549,90.518,audio_features,03B0yrE4zrioHjmY05l9xz,spotify:track:03B0yrE4zrioHjmY05l9xz,https://api.spotify.com/v1/tracks/03B0yrE4zrioHjmY05l9xz,https://api.spotify.com/v1/audio-analysis/03B0yrE4zrioHjmY05l9xz,226013,4,Make Her Feel Good,Teairra Marí,2
0.44,0.0615,10,-24.16,1,0.0803,0.994,0.928,0.0945,0.193,77.165,audio_features,2ys7TQ7LP3T2uA4MPef08r,spotify:track:2ys7TQ7LP3T2uA4MPef08r,https://api.spotify.com/v1/tracks/2ys7TQ7LP3T2uA4MPef08r,https://api.spotify.com/v1/audio-analysis/2ys7TQ7LP3T2uA4MPef08r,738893,4,"The Art of the Fugue, BWV 1080: Contrapunctus XIV (Fuga à 3 soggetti) - Excerpt",Johann Sebastian Bach,5
0.318,0.215,0,-13.555,1,0.0341,0.868,0.0,0.238,0.196,101.31,audio_features,62DyQ4faKoTGxDuEXLzxxK,spotify:track:62DyQ4faKoTGxDuEXLzxxK,https://api.spotify.com/v1/tracks/62DyQ4faKoTGxDuEXLzxxK,https://api.spotify.com/v1/audio-analysis/62DyQ4faKoTGxDuEXLzxxK,860000,4,Communion,Maverick City Music,2
0.339,0.34,11,-14.377,1,0.0385,0.657,0.459,0.375,0.117,142.362,audio_features,2fQ2iALVbAZ7MkH6PaaIJ6,spotify:track:2fQ2iALVbAZ7MkH6PaaIJ6,https://api.spotify.com/v1/tracks/2fQ2iALVbAZ7MkH6PaaIJ6,https://api.spotify.com/v1/audio-analysis/2fQ2iALVbAZ7MkH6PaaIJ6,419133,4,No Quarter - 1990 Remaster,Led Zeppelin,6
0.497,0.712,5,-6.002,0,0.0815,0.00316,0.309,0.306,0.177,122.27,audio_features,1nYiLob7FmHBRK5rElOw7j,spotify:track:1nYiLob7FmHBRK5rElOw7j,https://api.spotify.com/v1/tracks/1nYiLob7FmHBRK5rElOw7j,https://api.spotify.com/v1/audio-analysis/1nYiLob7FmHBRK5rElOw7j,289280,4,Rowboat,Coal Chamber,0
0.196,0.356,7,-13.022,0,0.0352,0.144,0.955,0.11,0.0631,136.66,audio_features,4pfwwdjAJ0RMoru3uQLoYV,spotify:track:4pfwwdjAJ0RMoru3uQLoYV,https://api.spotify.com/v1/tracks/4pfwwdjAJ0RMoru3uQLoYV,https://api.spotify.com/v1/audio-analysis/4pfwwdjAJ0RMoru3uQLoYV,58440,4,"Captain, My Captain",Brian Trifon,6
0.405,0.338,2,-13.162,1,0.0415,0.686,0.0132,0.103,0.336,115.967,audio_features,4dQZgfHZnyxwCTyxRv021q,spotify:track:4dQZgfHZnyxwCTyxRv021q,https://api.spotify.com/v1/tracks/4dQZgfHZnyxwCTyxRv021q,https://api.spotify.com/v1/audio-analysis/4dQZgfHZnyxwCTyxRv021q,256109,4,Home in Your Heart,Elephant Revival,2
0.796,0.597,0,-11.785,1,0.044,0.142,0.743,0.0947,0.488,107.007,audio_features,5exiWZkZho6AvCGkabEMeA,spotify:track:5exiWZkZho6AvCGkabEMeA,https://api.spotify.com/v1/tracks/5exiWZkZho6AvCGkabEMeA,https://api.spotify.com/v1/audio-analysis/5exiWZkZho6AvCGkabEMeA,192744,5,Pourquoi pas,Miel De Montagne,2
0.21,0.989,8,0.01,1,0.183,0.000168,3.93e-05,0.151,0.149,92.384,audio_features,4a6UFsB5YKrGYwC50RK5im,spotify:track:4a6UFsB5YKrGYwC50RK5im,https://api.spotify.com/v1/tracks/4a6UFsB5YKrGYwC50RK5im,https://api.spotify.com/v1/audio-analysis/4a6UFsB5YKrGYwC50RK5im,202413,4,Rave-up Tonight,"Fear, and Loathing in Las Vegas",4
0.53,0.807,2,-3.626,0,0.0315,0.0553,0.0,0.113,0.193,112.922,audio_features,58pEXZXzDnsnpGWT3XofaF,spotify:track:58pEXZXzDnsnpGWT3XofaF,https://api.spotify.com/v1/tracks/58pEXZXzDnsnpGWT3XofaF,https://api.spotify.com/v1/audio-analysis/58pEXZXzDnsnpGWT3XofaF,265091,4,She's Alright,Jet Black Alley Cat,3
0.582,0.00829,7,-35.038,1,0.0276,0.926,0.879,0.0932,0.292,94.009,audio_features,4NqQyVtD910QDY5ZWmS7Pk,spotify:track:4NqQyVtD910QDY5ZWmS7Pk,https://api.spotify.com/v1/tracks/4NqQyVtD910QDY5ZWmS7Pk,https://api.spotify.com/v1/audio-analysis/4NqQyVtD910QDY5ZWmS7Pk,93257,4,The Itsy Bitsy Spider,Baby Lullaby Academy,5
0.685,0.605,6,-6.884,0,0.0538,0.0125,0.263,0.0345,0.621,75.008,audio_features,5XRA247bvOFoCBR15hgQFZ,spotify:track:5XRA247bvOFoCBR15hgQFZ,https://api.spotify.com/v1/tracks/5XRA247bvOFoCBR15hgQFZ,https://api.spotify.com/v1/audio-analysis/5XRA247bvOFoCBR15hgQFZ,205513,4,Mirage,Rebelution,0
0.48,0.923,11,-8.793,0,0.0682,0.000211,0.531,0.106,0.44,96.535,audio_features,7wz8LNfmGZ3C0PwKW9LdDg,spotify:track:7wz8LNfmGZ3C0PwKW9LdDg,https://api.spotify.com/v1/tracks/7wz8LNfmGZ3C0PwKW9LdDg,https://api.spotify.com/v1/audio-analysis/7wz8LNfmGZ3C0PwKW9LdDg,312360,4,Battery (Remastered),Metallica,4
0.614,0.696,4,-6.628,0,0.036,0.00472,6.79e-05,0.113,0.329,135.989,audio_features,3V45D1XTTyVZFN3liYuik6,spotify:track:3V45D1XTTyVZFN3liYuik6,https://api.spotify.com/v1/tracks/3V45D1XTTyVZFN3liYuik6,https://api.spotify.com/v1/audio-analysis/3V45D1XTTyVZFN3liYuik6,274427,4,Black & Gold,Sam Sparro,0
0.204,0.168,9,-12.406,0,0.0368,0.863,1.96e-05,0.155,0.169,168.551,audio_features,2NTkqu7ce43MBqmknUzmsL,spotify:track:2NTkqu7ce43MBqmknUzmsL,https://api.spotify.com/v1/tracks/2NTkqu7ce43MBqmknUzmsL,https://api.spotify.com/v1/audio-analysis/2NTkqu7ce43MBqmknUzmsL,105187,4,Prologue: Once Upon a December,Nicole Scimeca,6
0.528,0.336,7,-11.532,1,0.155,0.802,0.0756,0.315,0.754,94.325,audio_features,2TyUqCDjYofdoDF4nkZv8f,spotify:track:2TyUqCDjYofdoDF4nkZv8f,https://api.spotify.com/v1/tracks/2TyUqCDjYofdoDF4nkZv8f,https://api.spotify.com/v1/audio-analysis/2TyUqCDjYofdoDF4nkZv8f,108042,4,Traktor Fahren Auf Der Farm,DaDa Daniel,6
0.753,0.41,0,-10.636,0,0.132,0.816,0.00217,0.104,0.231,93.001,audio_features,7yCyhsU75MYdbeqRLhLY51,spotify:track:7yCyhsU75MYdbeqRLhLY51,https://api.spotify.com/v1/tracks/7yCyhsU75MYdbeqRLhLY51,https://api.spotify.com/v1/audio-analysis/7yCyhsU75MYdbeqRLhLY51,206437,4,smiling when i die,Sasha Sloan,2
0.751,0.895,5,-5.959,1,0.0797,0.28,0.0,0.191,0.726,94.024,audio_features,5i9ejFPQsiX0A6DTvhq7ZZ,spotify:track:5i9ejFPQsiX0A6DTvhq7ZZ,https://api.spotify.com/v1/tracks/5i9ejFPQsiX0A6DTvhq7ZZ,https://api.spotify.com/v1/audio-analysis/5i9ejFPQsiX0A6DTvhq7ZZ,190120,4,Atrevida Bandolera,Voltio,0
0.816,0.537,9,-9.553,1,0.145,0.0497,0.427,0.0797,0.281,90.036,audio_features,09O2tkF1smBC9v5scWByJj,spotify:track:09O2tkF1smBC9v5scWByJj,https://api.spotify.com/v1/tracks/09O2tkF1smBC9v5scWByJj,https://api.spotify.com/v1/audio-analysis/09O2tkF1smBC9v5scWByJj,272083,4,Distorted Mindset,Zombie Robot Baby,6
0.399,0.902,9,-6.228,1,0.0492,0.00881,0.0855,0.0819,0.427,127.745,audio_features,1Ykx35aG53CprWZwFcGmga,spotify:track:1Ykx35aG53CprWZwFcGmga,https://api.spotify.com/v1/tracks/1Ykx35aG53CprWZwFcGmga,https://api.spotify.com/v1/audio-analysis/1Ykx35aG53CprWZwFcGmga,490347,3,The Unbeliever - 2015 Remaster,Iron Maiden,4
0.658,0.475,7,-11.703,1,0.0292,0.521,0.0067,0.176,0.685,153.851,audio_features,5FDh0G5oQ2UD9JxWiDCT1x,spotify:track:5FDh0G5oQ2UD9JxWiDCT1x,https://api.spotify.com/v1/tracks/5FDh0G5oQ2UD9JxWiDCT1x,https://api.spotify.com/v1/audio-analysis/5FDh0G5oQ2UD9JxWiDCT1x,257387,4,Paper Doll,John Mayer,6
0.781,0.936,1,-5.843,1,0.0293,0.286,0.0522,0.303,0.98,131.659,audio_features,4MvGHDenL4t9JW1RHB4rK2,spotify:track:4MvGHDenL4t9JW1RHB4rK2,https://api.spotify.com/v1/tracks/4MvGHDenL4t9JW1RHB4rK2,https://api.spotify.com/v1/audio-analysis/4MvGHDenL4t9JW1RHB4rK2,225627,4,Gotta Go Home,Boney M.,3
0.599,0.622,6,-7.019,1,0.128,0.222,0.0,0.536,0.907,117.574,audio_features,1DfWmv1eJU1a9tuGpqKGFP,spotify:track:1DfWmv1eJU1a9tuGpqKGFP,https://api.spotify.com/v1/tracks/1DfWmv1eJU1a9tuGpqKGFP,https://api.spotify.com/v1/audio-analysis/1DfWmv1eJU1a9tuGpqKGFP,223680,4,Gypsy Eyes,Jimi Hendrix,0
0.399,0.0212,0,-24.852,1,0.0442,0.978,0.945,0.122,0.0389,66.935,audio_features,7mu0xMw6sH2EZXl7rknVYN,spotify:track:7mu0xMw6sH2EZXl7rknVYN,https://api.spotify.com/v1/tracks/7mu0xMw6sH2EZXl7rknVYN,https://api.spotify.com/v1/audio-analysis/7mu0xMw6sH2EZXl7rknVYN,155434,4,Valse Lente,Mauvais Roger,5
0.814,0.482,9,-10.493,1,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404,audio_features,6A9mKXlFRPMPem6ygQSt7z,spotify:track:6A9mKXlFRPMPem6ygQSt7z,https://api.spotify.com/v1/tracks/6A9mKXlFRPMPem6ygQSt7z,https://api.spotify.com/v1/audio-analysis/6A9mKXlFRPMPem6ygQSt7z,180267,4,Three Little Birds,Bob Marley & The Wailers,6
